uuid,name,surname,password,birthday,genre,phone,email,dpi,street,city,state,country,postal_code,bank_uuid,employee_uuid,work_related_tags,declared_income
b482eed6-b31c-465d-9c7b-d4f22da8c66d,Lindsey,Kirk,password123,1961-10-09,Male,+1-456-214-3830,cgarcia@example.com,161613871,7630 Dickson Streets,Lake Jessica,Illinois,Solomon Islands,31786,80c51af7-e84e-4ec9-84b6-6466fb9359f4,dda55396-b01a-457f-a0a7-a4502140a91f,"['finance', 'technology']",881.54
626670f0-eb36-4937-a6d3-379576c1136d,Courtney,Long,password123,1943-04-30,Male,8172266650,leachkathleen@example.org,9966736,5485 Chandler Roads,Ramirezville,Arizona,Azerbaijan,26535,3df1a3b0-b941-4f56-a863-3519e0b75773,d77b9861-cf14-4ea1-b9f7-0f17e075ebb5,"['education', 'technology']",760.14
5821b0b9-3368-421f-b9a1-0af602d05c81,Timothy,Estrada,password123,1987-04-24,Female,3605631220,hsheppard@example.net,574961379,339 Moran Junctions,Thomasshire,Pennsylvania,Russian Federation,89326,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,10ad4bc3-25b0-4ec7-b5e2-eb54ac5e5dbf,"['education', 'textile']",5621.79
bfe7cb03-3be6-4ed2-bc4c-d3084a20d36a,Heather,Fisher,password123,1955-01-26,Female,+1-680-703-9445x6671,morgannicholson@example.org,456276747,65785 Matthew Mount Suite 226,Lake Anthonytown,New Hampshire,Papua New Guinea,84505,150f753c-fc5a-4017-85f0-9bdeb6eebb22,4da3b6bb-f0a5-43d0-a807-f4bb84402344,"['technology', 'finance', 'textile']",1655.35
6dfb4da1-b62b-47b7-b497-d0f626c82c37,Morgan,Bradshaw,password123,1998-04-06,Male,(638)265-9942,cindy70@example.net,760476723,1861 Campbell Village,Lake Sandraport,Hawaii,Reunion,04257,1eb02ff3-6ab8-412b-a570-1dc37380fd8c,9d94a809-5660-431e-96fe-c77853d05f62,['education'],1926.65
c6c06713-5796-41da-b93a-85c743c8b2ed,Savannah,Bailey,password123,1942-10-04,Female,2287848857,crawfordholly@example.com,506665178,733 Macias Haven,East Alejandromouth,Texas,Kazakhstan,02085,1bea3028-e80e-45dd-b04e-42fffc9f6b15,9325190e-ae82-4b85-87da-192c18cfaec8,"['technology', 'education']",6796.02
27d34517-0d9c-419d-8a63-064e1cd2d081,Steven,Davis,password123,1997-11-11,Male,001-931-211-6505x0547,brittanygarcia@example.net,389928078,6778 Harvey Curve,Kevinmouth,Louisiana,Egypt,94543,626f9ec2-95ae-4591-8304-78aca38dc67a,57b6bd2a-6773-4a43-8e28-ae7c85d67a76,['education'],1091.5
e9a63fac-2dfd-4d5f-b713-81de8c39cb95,William,Miller,password123,1943-01-19,Male,495.793.2873,jameshuffman@example.net,794476093,59643 Williams Forge,West Jamiehaven,Wisconsin,Guam,88054,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,a6eeb1ec-e6bf-4b0a-8924-833b194b7939,"['technology', 'education', 'finance']",7961.97
49064fc7-e4a6-4ed6-b098-ba087cc85e9a,James,Livingston,password123,1971-03-03,Female,368.621.2265x26023,bowmanalicia@example.net,572559590,567 Kurt Green,East Shannon,Tennessee,Nauru,82831,de1da2cd-cbeb-4338-a33d-672f7c44967d,e0ec67a9-a185-4923-abdf-3fd57f01e7f7,"['agriculture', 'education', 'technology']",742.11
723748e2-a081-411a-84ca-828a17384f9e,Lisa,Benson,password123,2001-04-01,Female,+1-755-976-0051x2297,kimberlyjones@example.net,409994374,98674 Howe Terrace Apt. 001,Russellhaven,North Dakota,Myanmar,07368,d7704a55-ccc1-4a05-a5e1-64d6703b63e5,27b5580f-2957-482a-9a85-807a09e0ce6a,"['textile', 'technology', 'finance']",5267.39
99001d31-08f8-4cf6-bf92-c0d684043446,Marc,Parker,password123,1943-08-25,Female,516-218-1444,welchjessica@example.net,574589825,952 Steven Lights,Millerhaven,New Mexico,Bolivia,35827,d699c5cc-8cc4-4e0b-893a-102c8104cb85,f3626bd8-a06c-4fcf-8790-48d6c3ac8378,['technology'],7265.62
807b4db3-eddc-40d8-a5d6-502af81ab455,Scott,Byrd,password123,1953-06-25,Female,859.479.4090,frobles@example.net,453747344,79599 Susan Mill Suite 336,East Deborah,Missouri,Saint Helena,42273,8357fa56-54fc-4a9d-849c-a7b5d4c1f23b,3373ee78-2c4c-4089-8ba5-c4caf19f46b7,"['technology', 'textile', 'agriculture']",7006.87
e7ff505a-3b2c-40d8-9e9f-e89a6bb9e01f,Lisa,Bailey,password123,1934-11-09,Female,+1-996-683-6460x789,brianadavis@example.org,327888566,066 Obrien Throughway Apt. 932,Port Amber,Alaska,Barbados,83835,e5fb0bbe-ce53-49db-b37c-3e54c3068d4d,1e0f2290-82de-4d2a-93df-2009713d2388,"['education', 'textile']",4489.44
7d467774-c5eb-45c6-a7a3-5e8bf68af4b8,Lawrence,Green,password123,1960-05-25,Female,802-248-1049,iburton@example.net,976669039,176 Hill Walk,Brownton,Florida,Chile,96690,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,9348c284-94b7-49d9-a167-30fc7388ce53,"['agriculture', 'technology']",6391.09
96dc0f5a-1e09-438a-89a1-9155827d69fa,Karla,Crawford,password123,1953-12-01,Female,+1-318-289-8973x738,kathyhowell@example.net,555349803,888 Harold Mountains,South Ronald,Pennsylvania,Guernsey,29465,4aaad543-d569-4bd4-8a66-7c7e6bc97e5a,836c9974-ed85-4761-a2f7-de4e78b3e3b5,['agriculture'],9691.25
5425a4d5-17f5-493d-a10a-1ee2b6a34cae,Norman,Washington,password123,1978-06-28,Male,+1-316-513-5232,donald73@example.com,674954213,53874 Sabrina Burg Suite 761,Lake Randyhaven,Virginia,Austria,76210,d7704a55-ccc1-4a05-a5e1-64d6703b63e5,a22b039b-3ecc-44f8-8561-8af52f84439c,['textile'],5501.18
85afe63f-668f-4614-b7b9-1c9109d7e1a4,Dawn,Gardner,password123,2003-02-20,Female,590-497-5252,meyersjohn@example.com,180461761,596 Castro Trafficway,West Alicia,Alabama,Tuvalu,89388,21d1fef6-9ee9-4d4c-969d-7d19538f693b,4f031537-7556-43bb-8f12-424ef60565b4,['education'],5105.24
698fb408-2365-4b77-b535-667a6d5f88cd,Randy,Stewart,password123,1940-11-22,Male,940-225-5601,nicholas85@example.net,105794191,4415 Bailey Square,Riverahaven,New Hampshire,Isle of Man,86348,1d8d64e5-fe21-421d-928b-8d668e792bd9,c643cf3a-fdd6-4b1d-aab5-ba2e2e92b91e,"['agriculture', 'finance']",7584.43
d26dd2be-bec3-4086-affd-eeec7e392a4f,Jennifer,Bowman,password123,2000-08-06,Female,686-741-9219,timothywallace@example.com,733191231,347 Cobb Island,South Shannonberg,Idaho,El Salvador,48540,ff1065d7-6548-4e1e-a1a2-da14440b7469,6e4c0ab4-0e4c-4bd8-af50-59c51ee81248,"['textile', 'finance']",2374.21
d2a9aa32-c6b6-4ee9-94d5-b0fae5186478,Marie,Webb,password123,1978-04-15,Female,001-788-920-7960x841,robinrobertson@example.com,1366758,6367 Jorge Drive,South Timothytown,New Mexico,Cameroon,23640,ede82782-f6ee-4b12-ad36-e50df1990f5e,6ee39c8d-aa7e-491e-a4d3-b1a715824619,"['agriculture', 'textile', 'education']",4405.29
8dd11d8b-0c34-4c32-a3a9-a35562805d1b,William,Love,password123,1966-05-08,Male,551-611-6240x51428,lindsaytrevino@example.com,807907170,22615 Crawford Route Suite 814,East Emily,New Mexico,South Africa,59584,d699c5cc-8cc4-4e0b-893a-102c8104cb85,39477c03-c1fb-4a98-b00a-09611867c331,"['finance', 'textile']",8164.94
3bee8c78-3ea4-42db-9758-205f45430bfe,Robert,Johnson,password123,1970-01-08,Female,965-736-4448,dixonlarry@example.net,35144845,08480 Simpson Ranch,Victorview,South Dakota,Morocco,43275,7db308e2-8cc1-471c-9584-9629803062d9,1f9d8adf-82a7-4b61-8bd6-587f0a8d9c58,"['textile', 'finance']",7619.59
3de97812-aaad-4dc0-9514-9587e78f4687,Justin,Brady,password123,1944-06-10,Male,7006040230,lopezrodney@example.org,648464202,70979 Martinez Run Apt. 122,Harperburgh,Utah,Algeria,03300,43de0380-bdaf-4600-84b8-4bd44df6eeac,3fa100cf-00bd-45a1-b93c-45d178ddc20a,['education'],2161.42
3b446de8-3323-486c-85d3-f7d07e868884,Kristy,Taylor,password123,1953-09-06,Female,3249232391,wallacemargaret@example.com,609685842,494 Melissa Parks,East Danielmouth,Kansas,Bulgaria,63649,3baa87d0-c52b-48f6-9957-d0a990dc6f70,3f930e75-3e9d-4209-9aee-cf2d7ac4ba59,"['technology', 'agriculture']",1783.57
5059feb3-1fe8-4148-8f2c-2f744a4f06ed,Krystal,Brown,password123,1933-07-31,Female,291-263-7583x07575,karensummers@example.com,667959621,7968 Carlos Tunnel Apt. 953,Deniseburgh,Mississippi,Myanmar,80761,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,d6b43aaf-8416-4793-91ea-498ff3373b09,['education'],6709.67
bdf9fb24-149d-4bd2-94e7-181a0f3aa5e2,Matthew,Gonzalez,password123,1938-12-01,Male,6307444372,dustin09@example.org,45312060,209 Fields Branch,Dunnfort,Tennessee,Solomon Islands,11535,f24ce5ce-6ef5-42b9-914b-1ba7da6e4f4c,c91229cb-ac16-43c3-a193-980b8a3701c5,"['finance', 'technology']",1886.46
daa32123-6cfb-46d0-999b-cef61e6719ca,Alexandra,Salas,password123,1978-08-05,Male,+1-844-381-2408x678,mfrazier@example.org,350382484,9947 Nicole Fork,Crawfordton,North Carolina,Martinique,34794,ff3d0f07-4ed6-4106-89cb-636bffc32d79,ca076379-da2c-4645-bf24-12e3e15826c5,['agriculture'],1876.85
5d7c3102-b9d1-41cb-8fd3-3c292293dea4,Eugene,Smith,password123,2002-12-23,Female,8325844932,lknight@example.com,527145282,543 Andrea Lane,Cassandratown,North Carolina,North Macedonia,95663,58457669-f3a7-49b4-bf30-c0248ff69bc0,d2a04eae-6ba1-4398-a462-6a80609051e5,"['agriculture', 'education', 'finance']",8712.42
7814213e-8e71-4a9f-b51a-4e9caea6ad98,Robert,Ward,password123,1988-12-10,Male,532.378.6920,maryobrien@example.net,356933102,536 Robert Mount,Johnburgh,Missouri,Bosnia and Herzegovina,22787,88471f5a-adcd-4a48-9ea8-b9941c969410,fccc8e0b-49fd-426b-9e3e-c2350febe4d0,['textile'],6187.37
8a9ed894-30f8-43ac-8b4e-a37430c0a8c5,Jessica,Smith,password123,1993-06-22,Female,571-390-7411,austin12@example.net,965868234,9468 Amber Mall Suite 868,Laneton,Pennsylvania,United States of America,48706,edefc661-a046-4de1-9a2a-5a3362b0dacd,e3dfdf2b-7cf7-4261-a33d-67f8dd223258,"['finance', 'textile']",5351.68
dd4ef879-8da5-498f-a5c1-3aa65319bf09,Monique,Baker,password123,1940-07-16,Female,985.673.3121,swiggins@example.org,850819213,4280 Gross Corner Suite 753,Bellhaven,North Dakota,Guyana,25047,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,c3230f02-925e-4593-8268-ca907421713d,['textile'],896.79
a217e37d-4a96-47b7-8386-a4f50dd4ebe6,Marie,Moreno,password123,1956-12-23,Male,001-683-680-7972x918,ywong@example.org,426674948,31659 Torres Ports Apt. 680,Hatfieldstad,Idaho,Slovenia,84866,30b7b059-8691-4aa8-b351-0f971b75d7d8,1247a574-d5b7-4a16-8504-e399035177c7,['education'],4867.31
f527070a-0ae3-4896-b148-72bda463feb7,Erin,Gates,password123,1978-09-27,Female,979.763.4087x11592,michael31@example.org,91503183,79733 Wagner Junction Apt. 255,Scottmouth,Kansas,Senegal,62996,d87ba2ed-9c08-4678-adc6-fe28adc77d98,ef8cc144-e233-44ac-a9d8-5fb6103608eb,"['education', 'textile']",887.93
9cf388b8-bfef-4254-ade3-6f3d410b1c28,Matthew,Goodman,password123,2003-05-03,Male,(227)288-2846,lamcaleb@example.com,104814376,52206 Elizabeth Key,East Zacharyberg,Texas,Japan,30674,150f753c-fc5a-4017-85f0-9bdeb6eebb22,bf5c1efc-0387-45e3-8c04-baba37ceaa43,['agriculture'],2861.74
a137e25a-f1f7-4ef5-b94d-33eaae2dcb20,Carolyn,Cortez,password123,1970-11-18,Male,461.974.6822x4213,chad43@example.net,988179244,176 Kyle Mount Suite 678,East Jessicaberg,Maine,Uzbekistan,97164,1bea3028-e80e-45dd-b04e-42fffc9f6b15,bfb87bd1-3f11-4dc7-8a7f-3ed466474182,"['finance', 'technology']",2596.3
53bd94c3-c93e-4a08-9324-854829c54d8a,Daniel,Strong,password123,1975-10-11,Male,(259)723-9844,margaretmalone@example.org,306057999,679 Sheena Wall,Bridgetville,Oregon,Myanmar,88273,639cad89-9448-4c05-b396-704e4685885f,8b365f55-543b-48be-82f9-ab04a7e6f2b5,"['agriculture', 'textile', 'education']",6811.21
dce4e178-f66d-4325-a0ae-c56331781ed9,Jerry,Robinson,password123,1975-11-23,Female,309-204-4804x854,mcfarlandemily@example.com,232975707,716 Wallace Turnpike,West Markfort,New Hampshire,Togo,33154,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,c7500884-7cb6-403f-83c8-f6e0c65b8fa9,"['finance', 'agriculture']",3640.53
8e94701a-3f7b-4625-8ac3-7dd19e545555,Stephen,Craig,password123,1938-10-21,Female,4056920685,qhunt@example.net,207159984,92386 Roberta Grove Suite 838,Nicoleburgh,Iowa,Benin,11013,f3fcd5f9-6e21-4fbd-b0ba-2c0a3a2bd024,713b7469-e50c-459c-b124-3144b5d3e7af,"['technology', 'textile', 'finance']",9000.34
1129a929-1fa3-4a6f-b83c-8eecec7135de,Angela,Palmer,password123,1985-11-10,Female,395-503-1968,xhunter@example.org,625746438,379 Kelsey Mountain,Carolside,Iowa,Netherlands Antilles,52070,1c251091-25c8-4ec3-ae6f-ba83e0827c1e,c07959da-52bc-4887-a712-302fe0912f97,"['technology', 'education']",5651.59
7286eed5-1f9f-4e69-9730-36c57ce19343,Christopher,Stewart,password123,1952-04-23,Male,+1-906-295-7687,melendezerica@example.org,105348817,16929 Gina Trail Apt. 163,Annebury,Wisconsin,Jamaica,37685,1d8d64e5-fe21-421d-928b-8d668e792bd9,9b3bbfda-e3bf-495c-8d21-f8173a0ef519,"['education', 'textile']",7959.12
90d9c4d3-2cda-45fc-9c7a-6b22ca9284d2,Kevin,Lutz,password123,1956-03-02,Female,001-284-283-4767x3835,oedwards@example.net,348740284,78262 William Spur,West Donald,Montana,Guinea,60109,e9ce12bc-0b12-4ed5-977a-305d4f622210,480d030f-7baa-4d8d-8589-32a1b15bb15b,"['education', 'agriculture']",7791.21
a42b3263-9ed0-4bbe-922c-8861ff45bc0c,John,Oconnor,password123,1970-06-18,Female,(832)415-5241,vwest@example.com,287127135,75035 Sanders Canyon Suite 466,Mccoyton,Louisiana,Saint Pierre and Miquelon,90608,7b6db9f5-f2b8-4564-b188-09ff7ea95069,3999899d-f7d8-43d6-ad91-676a32523b10,['agriculture'],9511.9
260748a3-1399-4a8f-9945-1c660dcecd5e,Samuel,Sawyer,password123,1957-05-19,Male,9782381374,jennifertaylor@example.net,950543043,8436 Noah Island,East Saraland,Maryland,Botswana,22357,ff1065d7-6548-4e1e-a1a2-da14440b7469,7d0be94c-97a0-4dc6-a02e-d5c64508aaa0,['finance'],6717.04
b9672535-d2cf-4985-9fd3-1e14406a11b0,Brenda,Clarke,password123,1961-04-08,Male,576-835-0794x8856,kelseyjohnson@example.net,557064983,0153 Baldwin Tunnel Suite 110,Lake Ashley,Maine,Cambodia,09170,3b43f907-cef9-4575-a72d-9ba32acfc395,2bc7483f-d97b-41af-ae83-c967dbfa33c4,"['technology', 'finance']",6937.8
4d83fc1c-277d-46a4-8f9a-02e0ee64dfc2,Rita,Ford,password123,1975-07-13,Female,9992723778,vargasamy@example.net,257979135,11993 Ronald Glen,Lindsayfort,Michigan,Pitcairn Islands,41778,b3c9b51b-b289-422c-91bd-ce27c07842b6,72221fe8-f5e9-491a-a768-a4d5f76fceb2,['technology'],8971.48
8ab3f21c-4170-4716-9fc6-b3fe0d573f15,William,Vargas,password123,1975-06-11,Female,6655879235,ljones@example.com,540572779,841 Matthew Mount Apt. 454,Ayalaside,Arkansas,Cyprus,16516,3b43f907-cef9-4575-a72d-9ba32acfc395,4c6ffeec-9acb-46fe-a05f-2586295ae676,['textile'],6272.07
e849b6f5-cb3f-4897-8a38-3a69e8a299b0,Julie,Palmer,password123,1939-05-19,Female,001-838-760-9680x556,christinagalloway@example.net,712490589,7160 Thomas Circles Apt. 535,Austinhaven,Idaho,Niger,20445,639cad89-9448-4c05-b396-704e4685885f,de0b56a2-fc73-4b6e-8d1d-f5b7d7fa6e7c,"['textile', 'agriculture']",4531.2
b0aed428-393d-4d23-a677-42b9fe9f5d8c,Kevin,Morris,password123,1984-07-09,Male,(830)301-5311,santanahenry@example.org,210949129,72724 Brittany Forges,North Stephanieberg,Oregon,Zimbabwe,08943,0d3cd7d9-2503-4b63-bec1-8ea5da31a4f1,57e32002-14e9-4229-863f-4810c22e884e,"['technology', 'textile']",4558.85
e3968b7d-1efc-4dd0-8794-13c0b4e15a61,Claudia,Allen,password123,1955-12-08,Female,665-801-5262x4776,ksoto@example.org,890704594,3341 Robert Haven Apt. 736,Josephbury,Mississippi,Luxembourg,36264,53604252-da97-4254-9ef2-fa9fc293c634,805980d9-f5e2-4187-b07d-0e22c4d5b053,"['finance', 'textile', 'technology']",6411.82
b17985fc-4eb2-42d7-9219-c752f2eb8d3b,Jeffery,Montoya,password123,1979-04-02,Male,(841)429-9046x90142,huntererin@example.net,184843003,487 Kevin Meadow,Randyborough,South Carolina,Mauritania,11902,4eea8a84-769b-4fec-b153-831ba511900a,927bf975-4957-487d-83bd-e3f964539078,['technology'],9826.89
2551e4a5-b1c0-4924-9ad9-0c079190147a,Gary,Nielsen,password123,1966-10-04,Female,001-340-850-3657x6164,david25@example.net,374780782,5095 James Trail,Kevinfurt,Mississippi,Morocco,32717,42895d93-ff7b-4e69-812b-8bea493184a9,9325190e-ae82-4b85-87da-192c18cfaec8,"['finance', 'education', 'technology']",9037.69
60eb5362-ce04-479e-9aec-37de973e288c,Valerie,Collins,password123,2002-01-19,Male,7596425004,katrina79@example.net,646112321,5516 Matthew Cliff Suite 877,South Kellychester,Ohio,Kazakhstan,28680,0d3cd7d9-2503-4b63-bec1-8ea5da31a4f1,503af030-ade0-4a45-8923-035eeb3ae7b0,['education'],6672.66
e48dc5f5-83b5-4920-89d5-02165b5ca0de,Kaitlyn,Stewart,password123,1992-10-31,Male,+1-427-745-8544,catherinelewis@example.org,551654146,3115 Kimberly Ville Apt. 828,Lake James,Oklahoma,Togo,96854,f24ce5ce-6ef5-42b9-914b-1ba7da6e4f4c,5eb96c62-08e7-42f3-ade5-0381dc3d8f91,"['agriculture', 'finance']",377.95
0d97edca-b5ee-45cb-bda0-08774b218e2f,Mary,Ford,password123,1955-09-09,Female,+1-228-634-6744,william01@example.org,7521003,32602 Ray Hollow Suite 367,North Michaeltown,Alaska,Sri Lanka,27404,8f872c4a-480b-4737-b8b1-ce6ce9ed71a3,e7342c15-7b52-43dd-b766-c4cc093f0e86,"['education', 'textile']",1804.0
e5bf48c4-e782-464f-93f3-817e55d3e41d,Gary,George,password123,1941-04-20,Male,+1-688-613-6908x11443,beth08@example.com,771505426,98783 Cantu Highway,North Lisamouth,Mississippi,Bolivia,70948,80fb6c11-862f-41fb-b12e-a4d9c3b17506,51ddcc84-ddb3-4709-a659-b159f6fac80c,"['education', 'technology', 'agriculture']",4346.15
37dc9aa3-de88-4a2e-8b02-fecda2ad5756,Christopher,Perez,password123,1976-10-04,Female,(383)716-9917x4556,samantha05@example.net,859904567,0387 Beard Tunnel,Shelbyland,Utah,Guyana,85608,85630045-2376-40af-b573-a238ab5239f8,e398b8f7-867e-40de-9100-4d24ea613219,"['technology', 'agriculture']",1669.16
1acec05b-7837-4074-be1c-5a25007a2c36,Lindsay,Mccarty,password123,1946-03-18,Female,(369)528-4004x79221,kelly08@example.com,497854775,3524 Christina Skyway Suite 813,Moranfort,Hawaii,Micronesia,09974,0d57b811-2bf0-4b5a-80e4-fc016a07b324,6c40efea-cb24-4b4a-bf94-e742780a218d,"['finance', 'education', 'textile']",5623.97
8d0e463a-cefb-4855-8708-8986a9961f93,Donald,Leon,password123,1969-01-03,Female,001-897-685-1775x925,thomasmichael@example.net,920938107,84845 Matthews Hills,East Benjamin,Arizona,Cote d'Ivoire,26151,3b43f907-cef9-4575-a72d-9ba32acfc395,11f4f7ac-c29a-4a0d-8196-4082658a0cbb,"['technology', 'agriculture']",6087.23
169be7b8-f3fa-4557-88b4-71bf6854cac5,Steve,Jackson,password123,1999-06-22,Male,+1-951-247-7116,andersonshawn@example.org,957871060,861 Travis Underpass,Perezland,Nevada,Sri Lanka,88733,1eb02ff3-6ab8-412b-a570-1dc37380fd8c,932b0957-eee5-446b-9045-1fab552caebc,"['agriculture', 'technology']",1062.13
9c058c2a-d2f5-4d13-be43-0c9feb93c0e5,John,Moyer,password123,1975-03-11,Male,001-828-699-3544x508,allenmichele@example.org,781944646,9431 Williams Islands,New Johnshire,North Carolina,Mozambique,01587,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,0a2e8c64-1353-4d42-89fd-fd14f13116f2,['finance'],6538.48
a81de218-f945-4fbb-8a35-c9b48340f5c8,Charles,Odom,password123,1947-10-20,Female,(239)427-9805x4717,coopercameron@example.net,290481357,0475 Williams Shores Apt. 278,Richardmouth,Hawaii,Cayman Islands,03589,02724760-be34-4386-b189-7936855a01de,3f4d6b2d-97fa-4464-a286-614fb108e2b1,"['technology', 'education']",4402.43
40687f38-fd67-440a-bb76-1fe457d09ec1,Laurie,Cabrera,password123,1997-07-28,Male,8327342087,whitemelissa@example.net,666367630,17467 Courtney Station Apt. 256,South Andrea,South Carolina,South Africa,68148,6e16e19a-50f3-442e-9138-279acec4e635,9b5864ba-138e-40f9-8b59-f6c9d47c3a8a,['education'],9301.04
cd02e711-9e05-41ed-a298-fad3bb9c31f3,Jack,Green,password123,1942-01-17,Female,802.551.5783x6591,sophiamarshall@example.org,739993495,62094 Jennifer Causeway,South Austin,South Dakota,Congo,40524,4eea8a84-769b-4fec-b153-831ba511900a,b2ce90f1-5fce-4f70-be54-24d5e55da0eb,"['finance', 'education']",5795.16
f93b0121-74e6-4996-887c-4475253bc627,Robert,Osborn,password123,2001-03-10,Male,330.507.2557,howardanthony@example.net,851905027,733 Maria Bypass,Veronicaland,Florida,Greece,74043,1c251091-25c8-4ec3-ae6f-ba83e0827c1e,0fff000a-7110-498a-aab5-5afcfca9d3da,"['finance', 'education']",8417.39
81017bb8-9287-4638-b986-4ea204c7dbee,Kristina,Decker,password123,1935-11-21,Female,243.647.2889x559,lrogers@example.net,650281944,85084 Wells Estate,South Nicholasstad,California,Liberia,09846,ff9a1714-43c2-4203-b264-ff431fa8549c,f15b7a7e-125c-4915-8b64-eacac9899849,"['finance', 'education']",7105.05
e9bfccbc-2869-4d52-b7de-3d9a97d80ccd,David,Oconnor,password123,1933-11-14,Female,367.324.2503x765,gbowman@example.net,279955258,8238 Jeremiah Point Suite 788,West Heidi,Maryland,Pakistan,04265,de1da2cd-cbeb-4338-a33d-672f7c44967d,12ec4d5a-aa99-42fa-9ecc-942e499518fe,"['technology', 'finance']",9025.76
294522bd-c1f4-4514-9fc5-d3de04cec2bb,Hailey,Lee,password123,2004-11-21,Female,001-244-264-6848x365,nicolethompson@example.net,557773881,5214 Rhodes Crossroad Apt. 724,Robertfurt,Tennessee,Sierra Leone,75813,a8bff895-1cb2-47ae-b610-e7579bd6507b,60fc95f6-afa7-4f8f-aa53-ef513b0e3083,"['agriculture', 'education', 'technology']",7971.55
15c222d2-3862-4433-a1d1-e8cb3270479d,Spencer,Oconnell,password123,1965-12-03,Female,655-976-9922x98378,zbaker@example.net,794415378,0114 Jerry Rest Apt. 439,Spencerview,New Mexico,Armenia,72686,6c7de3de-6014-42f5-8327-fb5210c2dbfe,8d101c66-05c7-4586-8bdb-3cb398d0c997,['technology'],6309.95
60d278e6-7212-4fd8-9619-2ecfd1966dac,Jillian,Hunter,password123,1962-01-21,Female,+1-374-944-5414x12396,wurobin@example.com,46101693,02866 Michelle Keys Apt. 058,East Susanville,Maryland,Pakistan,96777,4eea8a84-769b-4fec-b153-831ba511900a,81ccf2e1-7aca-4d58-8ec7-0319fff3f4d8,"['finance', 'education']",1158.43
22061dc5-3305-4d8d-9078-4bc6ab533857,Joshua,Green,password123,1999-04-21,Male,+1-835-215-7242x336,austin71@example.org,883555903,8414 Jones Alley,Birdton,New Hampshire,Christmas Island,37385,58457669-f3a7-49b4-bf30-c0248ff69bc0,6f42bd5f-bce2-4eb8-b83f-c5f1179f919a,['technology'],4312.25
457d1748-8b15-4db5-959d-3ea3e25c97e0,Marc,Williams,password123,1936-11-14,Female,+1-556-903-8921x3487,stoutmartha@example.com,266771418,88601 Vasquez Estates,Forbesmouth,Virginia,Uganda,81996,c0ea811d-d094-4d7f-b239-2656e988b6d1,07dd6498-7e12-4f79-b16b-da0de5c7e49f,"['agriculture', 'finance']",8844.13
469b108e-3d6d-4236-9053-61f2841b24f1,Beth,Kidd,password123,2001-09-05,Male,(293)268-6672x1941,pwatts@example.org,842738722,181 Short Terrace,New Heatherfort,Oklahoma,China,96497,2b0c321f-1720-4968-bab9-f94b867ae9be,7acb6bc8-e456-4192-8a30-b2777494ebfc,"['education', 'finance']",7892.91
61433b79-4828-4b72-b030-fce5b2671981,Abigail,Price,password123,1971-07-27,Female,597-762-1713x58277,kevincaldwell@example.com,7830809,936 Holt View,Kaylaport,North Dakota,Tonga,30758,3df1a3b0-b941-4f56-a863-3519e0b75773,ca076379-da2c-4645-bf24-12e3e15826c5,"['agriculture', 'textile']",5646.24
bc155af0-e97f-41e9-874d-35ed03e5f82e,Alyssa,Anderson,password123,1972-11-07,Male,9908922133,wbennett@example.org,433767015,82970 Martin Locks Apt. 258,East Meganfurt,New Jersey,Croatia,52874,ff1065d7-6548-4e1e-a1a2-da14440b7469,5f712390-ecfe-49ac-bc61-b69e70a58ae5,"['agriculture', 'education']",2263.1
59a3001e-e911-4f46-ba90-cb23d9a4d3e0,Andrew,Sloan,password123,1992-02-13,Male,256-972-8832x78952,burtonlisa@example.com,418051977,0271 Laura Turnpike Apt. 556,Prestonmouth,Maine,Marshall Islands,64320,f3fcd5f9-6e21-4fbd-b0ba-2c0a3a2bd024,78d9c5cb-d16d-4312-ad36-a69786b40e5e,"['technology', 'agriculture', 'textile']",2747.4
e61c44f6-6464-4076-89c8-6772433ee3d6,Lucas,Adams,password123,1993-01-04,Male,4139717055,hurstjoshua@example.org,613451180,220 Poole Mills,East Karenport,Maine,United Kingdom,26372,1535b5e9-768a-445b-b5d4-dc1e4d0d37ec,a3d79724-3255-455c-b7d6-f8f6d3f9830f,"['education', 'agriculture']",5333.0
6857963c-f4ae-43e8-8716-e770d44d4d89,Robert,Ford,password123,1967-01-14,Male,384.581.9825,john68@example.org,79237503,6211 Anthony Parkways,Mooneyville,Delaware,Northern Mariana Islands,32193,21d1fef6-9ee9-4d4c-969d-7d19538f693b,ad9a3d46-9db8-4672-99a1-7f1587aac50f,['agriculture'],2818.76
760e72c8-ec35-47f9-8986-02383617935a,Anthony,Coleman,password123,1983-07-08,Female,529-942-5317,kyle49@example.org,579902118,0569 Garner Ways Suite 281,Rileystad,Louisiana,Lao People's Democratic Republic,91997,8e5bcc3a-ff53-4759-9661-ee501110600a,4d08959a-6850-49bd-bcac-4555b1dbad23,"['education', 'textile', 'agriculture']",7827.11
